queue_order,diversity,job_duration_s,slow_reconfig_s,fast_reconfig_s,window_size,static_makespan_s,per_job_makespan_s,stratocs_makespan_s,oracle_makespan_s,static_speedup,per_job_speedup,oracle_loss_pct,reconfig_fraction,slow_reconfig_reduction_pct,retained_improvement_pct,verdict
random_avg,high,3600,30,0,5,72000.0,63916.3995,63874.8273,63316.3995,1.1272053920928669,1.000651529993914,0.8819639215271557,0.0018786756534881115,80.0,94.95108279106113,serious
clustered,high,3600,30,0,10,72000.0,63916.39950000001,63849.723000000005,63316.39950000001,1.1276478051439627,1.001044272345551,0.8423149519106721,0.0009397065042866356,90.0,94.54922528967104,serious
random_avg,high,3600,30,0,10,72000.0,63916.3995,63849.723000000005,63316.3995,1.127647805143963,1.001044272345551,0.842314951910681,0.0009397065042866356,90.0,94.54922528967099,serious
clustered,high,3600,30,0,20,72000.0,63916.39950000001,63819.723000000005,63316.39950000001,1.1281778831913762,1.0015148373489493,0.7949338622768698,0.0004700741179964068,95.0,94.54922528967104,serious
random_avg,high,3600,30,0,20,72000.0,63916.3995,63819.723,63316.3995,1.1281778831913765,1.0015148373489493,0.7949338622768698,0.0004700741179964069,95.0,94.54922528967101,serious
clustered,high,3600,30,0.001,2,72000.0,63916.4195,63798.467000000004,63316.39950000001,1.1285537628984095,1.0018488296905317,0.7613627809016421,0.0047026208325664,50.0,97.903548188335,narrow_keep
random_avg,high,3600,30,0.001,2,72000.0,63916.419499999996,63859.384399999995,63316.3995,1.1274778942039019,1.0008937508737945,0.8575738738902849,0.00469813774748687,50.0,97.20202581866819,narrow_keep
clustered,high,3600,30,0.001,5,72000.0,63916.4195,63735.916999999994,63316.39950000001,1.1296613179661321,1.0028320373895305,0.6625732090151271,0.001883082658087433,80.0,96.55099863242222,serious
random_avg,high,3600,30,0.001,5,72000.0,63916.419499999996,63874.847299999994,63316.3995,1.1272050391505122,1.0006515297896952,0.8819955089202436,0.0018789881777617288,80.0,94.95108279106113,serious
clustered,high,3600,30,0.001,10,72000.0,63916.4195,63849.743,63316.39950000001,1.1276474519247477,1.001044272018448,0.8423465393037732,0.0009400194453406022,90.0,94.54922528967104,serious
random_avg,high,3600,30,0.001,10,72000.0,63916.419499999996,63849.743,63316.3995,1.127647451924748,1.001044272018448,0.8423465393037821,0.0009400194453406022,90.0,94.54922528967099,serious
clustered,high,3600,30,0.001,20,72000.0,63916.4195,63819.743,63316.39950000001,1.128177529640005,1.0015148368742257,0.7949654496699488,0.0004703873533304576,95.0,94.54922528967104,serious
random_avg,high,3600,30,0.001,20,72000.0,63916.419499999996,63819.742999999995,63316.3995,1.1281775296400052,1.0015148368742257,0.7949654496699488,0.0004703873533304577,95.0,94.54922528967101,serious
clustered,high,3600,30,0.01,2,72000.0,63916.599500000004,63798.647000000004,63316.39950000001,1.1285505788234036,1.0018488244742871,0.7616470674394415,0.0047054289411498015,50.0,97.903548188335,narrow_keep
random_avg,high,3600,30,0.01,2,72000.0,63916.5995,63859.564399999996,63316.3995,1.127474716194904,1.0008937483528588,0.8578581604280844,0.004700943191690419,50.0,97.20202581866819,narrow_keep
clustered,high,3600,30,0.01,5,72000.0,63916.599500000004,63736.096999999994,63316.39950000001,1.1296581276384088,1.0028320293914452,0.6628574955529265,0.0018859014853074548,80.0,96.55099863242222,serious
random_avg,high,3600,30,0.01,5,72000.0,63916.5995,63875.027299999994,63316.3995,1.1272018626792655,1.0006515279517305,0.882279795458043,0.0018818008874173294,80.0,94.95108279106113,serious
clustered,high,3600,30,0.01,10,72000.0,63916.599500000004,63849.923,63316.39950000001,1.12764427296177,1.0010442690745296,0.8426308258415727,0.0009428359060041466,90.0,94.54922528967104,serious
random_avg,high,3600,30,0.01,10,72000.0,63916.5995,63849.923,63316.3995,1.1276442729617702,1.0010442690745296,0.8426308258415816,0.0009428359060041466,90.0,94.54922528967099,serious
clustered,high,3600,30,0.01,20,72000.0,63916.599500000004,63819.923,63316.39950000001,1.1281743476876336,1.0015148326017254,0.7952497362077482,0.0004732064625023129,95.0,94.54922528967104,serious
random_avg,high,3600,30,0.01,20,72000.0,63916.5995,63819.922999999995,63316.3995,1.1281743476876336,1.0015148326017254,0.7952497362077571,0.000473206462502313,95.0,94.54922528967101,serious
clustered,high,3600,120,0,2,72000.0,65716.3995,64698.44700000001,63316.39950000001,1.112855150912664,1.0157338011529085,2.1827638825230533,0.0185475858485444,50.0,97.903548188335,narrow_keep
random_avg,high,3600,120,0,2,72000.0,65716.3995,64759.3644,63316.3995,1.1118089822972568,1.014778934004652,2.278974975511674,0.018530149704954278,50.0,97.20202581866819,narrow_keep
clustered,high,3600,120,0,5,72000.0,65716.3995,64095.897,63316.39950000001,1.1233168325891438,1.02528246854865,1.2311146972278308,0.007488778883927625,80.0,96.55099863242222,serious
random_avg,high,3600,120,0,5,72000.0,65716.3995,64234.8273,63316.3995,1.1208880325760753,1.0230656353269219,1.4505369971329474,0.007472586883840502,80.0,94.95108279106113,serious
clustered,high,3600,120,0,10,72000.0,65716.3995,64029.723000000005,63316.39950000001,1.1244777679266236,1.0263420864713095,1.1266014897135745,0.003748259226422079,90.0,94.54922528967104,serious
random_avg,high,3600,120,0,10,72000.0,65716.3995,64029.723000000005,63316.3995,1.1244777679266238,1.0263420864713095,1.1266014897135834,0.003748259226422079,90.0,94.54922528967099,serious
clustered,high,3600,120,0,20,72000.0,65716.3995,63909.723000000005,63316.39950000001,1.126589141999567,1.0282691962223025,0.937077131178321,0.0018776485699992785,95.0,94.54922528967104,serious
random_avg,high,3600,120,0,20,72000.0,65716.3995,63909.723,63316.3995,1.126589141999567,1.0282691962223025,0.937077131178321,0.0018776485699992787,95.0,94.54922528967101,serious
clustered,high,3600,120,0.001,2,72000.0,65716.4195,64698.467000000004,63316.39950000001,1.1128548068998296,1.0157337962891764,2.1827954699161323,0.01854788924133241,50.0,97.903548188335,narrow_keep
random_avg,high,3600,120,0.001,2,72000.0,65716.4195,64759.384399999995,63316.3995,1.1118086389307098,1.014778929440202,2.279006562904762,0.018530452817911533,50.0,97.20202581866819,narrow_keep
clustered,high,3600,120,0.001,5,72000.0,65716.4195,64095.916999999994,63316.39950000001,1.123316482077946,1.0252824606597017,1.2311462846209098,0.007489088579542438,80.0,96.55099863242222,serious
random_avg,high,3600,120,0.001,5,72000.0,65716.4195,64234.847299999994,63316.3995,1.1208876835787283,1.0230656281450412,1.4505685845260352,0.007472895914881404,80.0,94.95108279106113,serious
clustered,high,3600,120,0.001,10,72000.0,65716.4195,64029.743,63316.39950000001,1.1244774166905527,1.0263420782432315,1.1266330771066535,0.003748570410473145,90.0,94.54922528967104,serious
random_avg,high,3600,120,0.001,10,72000.0,65716.4195,64029.743,63316.3995,1.1244774166905527,1.0263420782432315,1.1266330771066624,0.003748570410473145,90.0,94.54922528967099,serious
clustered,high,3600,120,0.001,20,72000.0,65716.4195,63909.743,63316.39950000001,1.1265887894432622,1.0282691873757026,0.9371087185714,0.0018779609237358377,95.0,94.54922528967104,serious
random_avg,high,3600,120,0.001,20,72000.0,65716.4195,63909.742999999995,63316.3995,1.1265887894432622,1.0282691873757026,0.9371087185714,0.001877960923735838,95.0,94.54922528967101,serious
clustered,high,3600,120,0.01,2,72000.0,65716.59950000001,64698.647000000004,63316.39950000001,1.1128517107938902,1.0157337525157213,2.1830797564539317,0.01855061976798371,50.0,97.903548188335,narrow_keep
random_avg,high,3600,120,0.01,2,72000.0,65716.5995,64759.564399999996,63316.3995,1.1118055486413303,1.0147788883602789,2.279290849442561,0.018533180826101732,50.0,97.20202581866819,narrow_keep
clustered,high,3600,120,0.01,5,72000.0,65716.59950000001,64096.096999999994,63316.39950000001,1.1233133274870075,1.0252823896593894,1.2314305711587314,0.007491875831378626,80.0,96.55099863242222,serious
random_avg,high,3600,120,0.01,5,72000.0,65716.5995,64235.027299999994,63316.3995,1.1208845426123835,1.023065563508315,1.4508528710638346,0.007475677185589813,80.0,94.95108279106113,serious
clustered,high,3600,120,0.01,10,72000.0,65716.59950000001,64029.923,63316.39950000001,1.1244742555757876,1.0263420041907596,1.126917363644453,0.0037513710581847798,90.0,94.54922528967104,serious
random_avg,high,3600,120,0.01,10,72000.0,65716.5995,64029.923,63316.3995,1.1244742555757876,1.0263420041907594,1.1269173636444618,0.0037513710581847798,90.0,94.54922528967099,serious
clustered,high,3600,120,0.01,20,72000.0,65716.59950000001,63909.923,63316.39950000001,1.1265856164464476,1.0282691077565531,0.9373930051091994,0.0018807720985675417,95.0,94.54922528967104,serious
random_avg,high,3600,120,0.01,20,72000.0,65716.5995,63909.922999999995,63316.3995,1.1265856164464476,1.028269107756553,0.9373930051091994,0.0018807720985675419,95.0,94.54922528967101,serious
clustered,high,43200,1,0,2,864000.0,759816.7939999998,761991.3640000001,759796.7939999998,1.1338711182558756,0.9971462012527477,0.28883643854915597,1.3123508313146708e-05,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,1,0,2,864000.0,759816.794,762722.3728,759796.794,1.1327850956013454,0.9961911338319418,0.38504753153775884,1.3110938606497053e-05,50.0,97.20202581866818,narrow_keep
clustered,high,43200,1,0,5,864000.0,759816.7939999998,763394.764,759796.7939999998,1.1317866466267772,0.9953130802453339,0.473543719638303,5.2397529936424875e-06,80.0,96.55099863242192,serious
random_avg,high,43200,1,0,5,864000.0,759816.794,765061.9275999999,759796.794,1.129321128256395,0.9931448600326815,0.6929660195433751,5.22833855674257e-06,80.0,94.95108279106115,serious
clustered,high,43200,1,0,10,864000.0,759816.7939999998,765478.676,759796.7939999998,1.128705510798579,0.992603475214246,0.7478160009188217,2.6127442379596738e-06,90.0,94.54922528967083,serious
random_avg,high,43200,1,0,10,864000.0,759816.794,765478.676,759796.794,1.128705510798579,0.9926034752142462,0.7478160009187995,2.6127442379596738e-06,90.0,94.549225289671,serious
clustered,high,43200,1,0,20,864000.0,759816.7939999998,765477.6759999997,759796.7939999998,1.1287069853099156,0.9926047719254454,0.7476843867809224,1.30637382559018e-06,95.0,94.54922528967106,serious
random_avg,high,43200,1,0,20,864000.0,759816.794,765477.6759999999,759796.794,1.1287069853099154,0.9926047719254455,0.7476843867809135,1.3063738255901799e-06,95.0,94.54922528967109,serious
clustered,high,43200,1,0.001,2,864000.0,759816.8139999998,761991.3840000001,759796.7939999998,1.1338710884951422,0.9971462013276514,0.2888390708319255,1.3149754984631162e-05,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,1,0.001,2,864000.0,759816.814,762722.3928,759796.794,1.132785065897576,0.9961911339318013,0.3850501638205195,1.3137160139228834e-05,50.0,97.20202581866818,narrow_keep
clustered,high,43200,1,0.001,5,864000.0,759816.8139999998,763394.784,759796.7939999998,1.1317866169753656,0.9953130803681255,0.47354635192107253,5.2659516206492706e-06,80.0,96.55099863242192,serious
random_avg,high,43200,1,0.001,5,864000.0,759816.814,765061.9476,759796.794,1.1293210987340094,0.9931448602118684,0.6929686518261358,5.254480112165182e-06,80.0,94.95108279106115,serious
clustered,high,43200,1,0.001,10,864000.0,759816.8139999998,765478.696,759796.7939999998,1.1287054813083917,0.9926034754074982,0.7478186332015913,2.6388716113923045e-06,90.0,94.54922528967083,serious
random_avg,high,43200,1,0.001,10,864000.0,759816.814,765478.696,759796.794,1.1287054813083917,0.9926034754074984,0.7478186332015557,2.6388716113923045e-06,90.0,94.549225289671,serious
clustered,high,43200,1,0.001,20,864000.0,759816.8139999998,765477.6959999998,759796.7939999998,1.128706955819651,0.992604772118664,0.7476870190636697,1.332501267287088e-06,95.0,94.54922528967106,serious
random_avg,high,43200,1,0.001,20,864000.0,759816.814,765477.6959999999,759796.794,1.128706955819651,0.9926047721186642,0.7476870190636697,1.3325012672870878e-06,95.0,94.54922528967109,serious
clustered,high,43200,1,0.01,2,864000.0,759816.9939999997,761991.564,759796.7939999998,1.1338708206486128,0.9971462020017845,0.28886276137671807,1.3385974965990567e-05,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,1,0.01,2,864000.0,759816.994,762722.5728,759796.794,1.1327847985637225,0.9961911348305359,0.3850738543653254,1.3373153871932833e-05,50.0,97.20202581866818,narrow_keep
clustered,high,43200,1,0.01,5,864000.0,759816.9939999997,763394.9639999999,759796.7939999998,1.1317863501127314,0.9953130814732487,0.4735700424658651,5.50173920193689e-06,80.0,96.55099863242192,serious
random_avg,high,43200,1,0.01,5,864000.0,759816.994,765062.1275999999,759796.794,1.1293208330326074,0.9931448618245504,0.6929923423709416,5.489754049464064e-06,80.0,94.95108279106115,serious
clustered,high,43200,1,0.01,10,864000.0,759816.9939999997,765478.8759999999,759796.7939999998,1.1287052158967743,0.9926034771467682,0.7478423237463838,2.874017910848268e-06,90.0,94.54922528967083,serious
random_avg,high,43200,1,0.01,10,864000.0,759816.994,765478.8759999999,759796.794,1.1287052158967743,0.9926034771467684,0.7478423237463661,2.874017910848268e-06,90.0,94.549225289671,serious
clustered,high,43200,1,0.01,20,864000.0,759816.9939999997,765477.8759999997,759796.7939999998,1.1287066904073402,0.9926047738576314,0.7477107096084845,1.5676481811213057e-06,95.0,94.54922528967106,serious
random_avg,high,43200,1,0.01,20,864000.0,759816.994,765477.8759999998,759796.794,1.12870669040734,0.9926047738576315,0.7477107096084801,1.5676481811213055e-06,95.0,94.54922528967109,serious
clustered,high,43200,5,0,2,864000.0,759896.7939999998,762031.3640000001,759796.7939999998,1.1338115999120477,0.9971988423300642,0.29410100406401796,6.561409721713239e-05,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,5,0,2,864000.0,759896.794,762762.3728,759796.794,1.1327256911765546,0.9962437745445577,0.39031209705262526,6.555125527642098e-05,50.0,97.20202581866818,narrow_keep
clustered,high,43200,5,0,5,864000.0,759896.7939999998,763410.764,759796.7939999998,1.131762925994059,0.9953970127672968,0.4756495458442478,2.6198215879492107e-05,80.0,96.55099863242192,serious
random_avg,high,43200,5,0,5,864000.0,759896.794,765077.9275999999,759796.794,1.1292975108411247,0.9932286550467023,0.6950718457493199,2.6141146084285293e-05,80.0,94.95108279106115,serious
clustered,high,43200,5,0,10,864000.0,759896.7939999998,765486.676,759796.7939999998,1.1286937148465797,0.9926976103239187,0.7488689140217941,1.3063584662576152e-05,90.0,94.54922528967083,serious
random_avg,high,43200,5,0,10,864000.0,759896.794,765486.676,759796.794,1.1286937148465797,0.9926976103239189,0.7488689140217719,1.3063584662576152e-05,90.0,94.549225289671,serious
clustered,high,43200,5,0,20,864000.0,759896.7939999998,765481.6759999997,759796.7939999998,1.1287010872876861,0.9927040944609105,0.7482108433324086,6.531834995877813e-06,95.0,94.54922528967106,serious
random_avg,high,43200,5,0,20,864000.0,759896.794,765481.6759999999,759796.794,1.128701087287686,0.9927040944609105,0.7482108433323997,6.531834995877812e-06,95.0,94.54922528967109,serious
clustered,high,43200,5,0.001,2,864000.0,759896.8139999998,762031.3840000001,759796.7939999998,1.1338115701544385,0.9971988424035823,0.2941036363467875,6.564034113324656e-05,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,5,0.001,2,864000.0,759896.814,762762.3928,759796.794,1.1327256614759005,0.9962437746430316,0.3903147293353859,6.55774740590562e-05,50.0,97.20202581866818,narrow_keep
clustered,high,43200,5,0.001,5,864000.0,759896.8139999998,763410.784,759796.7939999998,1.1317628963438904,0.9953970128878868,0.4756521781270173,2.6224413408338753e-05,80.0,96.55099863242192,serious
random_avg,high,43200,5,0.001,5,864000.0,759896.814,765077.9476,759796.794,1.1292974813199737,0.9932286552236951,0.6950744780320894,2.6167286546326243e-05,80.0,94.95108279106115,serious
clustered,high,43200,5,0.001,10,864000.0,759896.8139999998,765486.696,759796.7939999998,1.1286936853570084,0.9926976105147094,0.7488715463045637,1.3089711489904195e-05,90.0,94.54922528967083,serious
random_avg,high,43200,5,0.001,10,864000.0,759896.814,765486.696,759796.794,1.1286936853570084,0.9926976105147096,0.7488715463045326,1.3089711489904195e-05,90.0,94.549225289671,serious
clustered,high,43200,5,0.001,20,864000.0,759896.8139999998,765481.6959999998,759796.7939999998,1.12870105779773,0.992704094651533,0.7482134756151559,6.557962164519217e-06,95.0,94.54922528967106,serious
random_avg,high,43200,5,0.001,20,864000.0,759896.814,765481.6959999999,759796.794,1.1287010577977297,0.9927040946515331,0.7482134756151559,6.557962164519216e-06,95.0,94.54922528967109,serious
clustered,high,43200,5,0.01,2,864000.0,759896.9939999997,762031.564,759796.7939999998,1.1338113023360277,0.9971988430652456,0.29412732689160226,6.58765363162831e-05,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,5,0.01,2,864000.0,759896.994,762762.5728,759796.794,1.1327253941700848,0.9962437755292968,0.39033841988019624,6.581344304090076e-05,50.0,97.20202581866818,narrow_keep
clustered,high,43200,5,0.01,5,864000.0,759896.9939999997,763410.9639999999,759796.7939999998,1.131762629492442,0.995397013973197,0.4756758686718321,2.646019110618904e-05,80.0,96.55099863242192,serious
random_avg,high,43200,5,0.01,5,864000.0,759896.994,765078.1275999999,759796.794,1.1292972156296848,0.9932286568166288,0.6950981685768953,2.640255064319402e-05,80.0,94.95108279106115,serious
clustered,high,43200,5,0.01,10,864000.0,759896.9939999997,765486.8759999999,759796.7939999998,1.1286934199509386,0.9926976122318258,0.7488952368493562,1.3324852874420803e-05,90.0,94.54922528967083,serious
random_avg,high,43200,5,0.01,10,864000.0,759896.994,765486.8759999999,759796.794,1.1286934199509386,0.9926976122318261,0.7488952368493385,1.3324852874420803e-05,90.0,94.549225289671,serious
clustered,high,43200,5,0.01,20,864000.0,759896.9939999997,765481.8759999997,759796.7939999998,1.1287007923881929,0.992704096367136,0.7482371661599707,6.793106620854864e-06,95.0,94.54922528967106,serious
random_avg,high,43200,5,0.01,20,864000.0,759896.994,765481.8759999998,759796.794,1.1287007923881927,0.9927040963671361,0.7482371661599663,6.793106620854863e-06,95.0,94.54922528967109,serious
clustered,high,43200,30,0,2,864000.0,760396.7939999998,762281.3640000001,759796.7939999998,1.1334397517817318,0.9975277238969726,0.3270045385319609,0.00039355546936865687,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,30,0,2,864000.0,760396.794,763012.3728,759796.794,1.132354554634291,0.9965726539527924,0.42321563152055486,0.00039317866480357324,50.0,97.20202581866818,narrow_keep
clustered,high,43200,30,0,5,864000.0,760396.7939999998,763510.764,759796.7939999998,1.131614694563756,0.9959215113305198,0.48881095963142496,0.00015716870757829946,80.0,96.55099863242192,serious
random_avg,high,43200,30,0,5,864000.0,760396.794,765177.9275999999,759796.794,1.1291499243730445,0.9937522944891267,0.7082332595364971,0.00015682637838514507,80.0,94.95108279106115,serious
clustered,high,43200,30,0,10,864000.0,760396.7939999998,765536.676,759796.7939999998,1.128619995732249,0.9932859101841383,0.7554496209153827,7.837638859251729e-05,90.0,94.54922528967083,serious
random_avg,high,43200,30,0,10,864000.0,760396.794,765536.676,759796.794,1.128619995732249,0.9932859101841386,0.7554496209153605,7.837638859251729e-05,90.0,94.549225289671,serious
clustered,high,43200,30,0,20,864000.0,760396.7939999998,765506.6759999997,759796.7939999998,1.1286642260452349,0.993324836790842,0.7515011967792029,3.91897300710151e-05,95.0,94.54922528967106,serious
random_avg,high,43200,30,0,20,864000.0,760396.794,765506.6759999999,759796.794,1.1286642260452346,0.9933248367908422,0.751501196779194,3.918973007101509e-05,95.0,94.54922528967109,serious
clustered,high,43200,30,0.001,2,864000.0,760396.8139999998,762281.3840000001,759796.7939999998,1.1334397220436383,0.9975277239618379,0.3270071708147082,0.0003935816960735328,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,30,0.001,2,864000.0,760396.814,763012.3928,759796.794,1.1323545249530964,0.9965726540426134,0.4232182638033155,0.00039320486640790275,50.0,97.20202581866818,narrow_keep
clustered,high,43200,30,0.001,5,864000.0,760396.8139999998,763510.784,759796.7939999998,1.1316146649213537,0.9959215114373549,0.4888135919141945,0.00015719489824520932,80.0,96.55099863242192,serious
random_avg,high,43200,30,0.001,5,864000.0,760396.814,765177.9476,759796.794,1.1291498948596093,0.9937522946524096,0.7082358918192577,0.00015685251201510452,80.0,94.95108279106115,serious
clustered,high,43200,30,0.001,10,864000.0,760396.8139999998,765536.696,759796.7939999998,1.12861996624653,0.993285910359547,0.75545225319813,7.840251200707954e-05,90.0,94.54922528967083,serious
random_avg,high,43200,30,0.001,10,864000.0,760396.814,765536.696,759796.794,1.12861996624653,0.9932859103595473,0.7554522531981123,7.840251200707954e-05,90.0,94.549225289671,serious
clustered,high,43200,30,0.001,20,864000.0,760396.8139999998,765506.6959999998,759796.7939999998,1.1286641965572046,0.9933248369652407,0.7515038290619502,3.9215855533156576e-05,95.0,94.54922528967106,serious
random_avg,high,43200,30,0.001,20,864000.0,760396.814,765506.6959999999,759796.794,1.1286641965572044,0.9933248369652407,0.7515038290619502,3.921585553315657e-05,95.0,94.54922528967109,serious
clustered,high,43200,30,0.01,2,864000.0,760396.9939999997,762281.564,759796.7939999998,1.1334394544008675,0.9975277245456243,0.327030861359523,0.0003938177363554866,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,30,0.01,2,864000.0,760396.994,763012.5728,759796.794,1.132354257822417,0.9965726548510032,0.4232419543481214,0.0003934406807850574,50.0,97.20202581866818,narrow_keep
clustered,high,43200,30,0.01,5,864000.0,760396.9939999997,763510.9639999999,759796.7939999998,1.1316143981398021,0.9959215123988708,0.48883728245898705,0.00015743061418565304,80.0,96.55099863242192,serious
random_avg,high,43200,30,0.01,5,864000.0,760396.994,765178.1275999999,759796.794,1.1291496292387615,0.9937522961219544,0.7082595823640592,0.00015708771462326286,80.0,94.95108279106115,serious
clustered,high,43200,30,0.01,10,864000.0,760396.9939999997,765536.8759999999,759796.7939999998,1.1286197008751282,0.9932859119382249,0.7554759437429448,7.863762267671611e-05,90.0,94.54922528967083,serious
random_avg,high,43200,30,0.01,10,864000.0,760396.994,765536.8759999999,759796.794,1.1286197008751282,0.9932859119382251,0.755475943742927,7.863762267671611e-05,90.0,94.549225289671,serious
clustered,high,43200,30,0.01,20,864000.0,760396.9939999997,765506.8759999997,759796.7939999998,1.1286639311650029,0.9933248385348272,0.751527519606765,3.945098463099894e-05,95.0,94.54922528967106,serious
random_avg,high,43200,30,0.01,20,864000.0,760396.994,765506.8759999998,759796.794,1.1286639311650026,0.9933248385348273,0.7515275196067606,3.945098463099893e-05,95.0,94.54922528967109,serious
clustered,high,43200,120,0,2,864000.0,762196.7939999998,763181.3640000001,759796.7939999998,1.132103115662557,0.9987099134669117,0.44545726261648877,0.001572365438420218,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,120,0,2,864000.0,762196.794,763912.3728,759796.794,1.1310204744491383,0.9977548374693195,0.5416683556050961,0.0015708617700682477,50.0,97.20202581866818,narrow_keep
clustered,high,43200,120,0,5,864000.0,762196.7939999998,763870.764,759796.7939999998,1.1310813827664703,0.9978085690945488,0.5361920492652494,0.0006283785459813724,80.0,96.55099863242192,serious
random_avg,high,43200,120,0,5,864000.0,762196.794,765537.9275999999,759796.794,1.1286189323454232,0.9956362637516024,0.7556143491703127,0.0006270105179696796,80.0,94.95108279106115,serious
clustered,high,43200,120,0,10,864000.0,762196.7939999998,765716.676,759796.7939999998,1.128354686636079,0.9954031535288123,0.7791401657322838,0.00031343185739891085,90.0,94.54922528967083,serious
random_avg,high,43200,120,0,10,864000.0,762196.794,765716.676,759796.794,1.128354686636079,0.9954031535288125,0.7791401657322661,0.00031343185739891085,90.0,94.549225289671,serious
clustered,high,43200,120,0,20,864000.0,762196.7939999998,765596.6759999997,759796.7939999998,1.1285315455052998,0.9955591735092643,0.7633464691876535,0.00015674049243129165,95.0,94.54922528967106,serious
random_avg,high,43200,120,0,20,864000.0,762196.794,765596.6759999999,759796.794,1.1285315455052995,0.9955591735092644,0.763346469187649,0.00015674049243129162,95.0,94.54922528967109,serious
clustered,high,43200,120,0.001,2,864000.0,762196.8139999998,763181.3840000001,759796.7939999998,1.1321030859945609,0.9987099135007199,0.4454598948992583,0.0015723916033046213,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,120,0.001,2,864000.0,762196.814,763912.3928,759796.794,1.1310204448378403,0.997754837528084,0.5416709878878523,0.0015708879099702606,50.0,97.20202581866818,narrow_keep
clustered,high,43200,120,0.001,5,864000.0,762196.8139999998,763870.784,759796.7939999998,1.1310813531520012,0.9978085691519258,0.5361946815479968,0.0006284047119676199,80.0,96.55099863242192,serious
random_avg,high,43200,120,0.001,5,864000.0,762196.814,765537.9476,759796.794,1.1286189028597393,0.9956362638655889,0.7556169814530689,0.0006270366270263103,80.0,94.95108279106115,serious
clustered,high,43200,120,0.001,10,864000.0,762196.8139999998,765716.696,759796.7939999998,1.128354657164221,0.9954031536488788,0.7791427980150534,0.0003134579685330513,90.0,94.54922528967083,serious
random_avg,high,43200,120,0.001,10,864000.0,762196.814,765716.696,759796.794,1.128354657164221,0.995403153648879,0.7791427980150223,0.0003134579685330513,90.0,94.549225289671,serious
clustered,high,43200,120,0.001,20,864000.0,762196.8139999998,765596.6959999998,759796.7939999998,1.1285315160242022,0.9955591736252739,0.763349101470423,0.00015676661175141753,95.0,94.54922528967106,serious
random_avg,high,43200,120,0.001,20,864000.0,762196.814,765596.6959999999,759796.794,1.128531516024202,0.9955591736252739,0.7633491014704097,0.0001567666117514175,95.0,94.54922528967109,serious
clustered,high,43200,120,0.01,2,864000.0,762196.9939999997,763181.564,759796.7939999998,1.132102818982666,0.998709913804993,0.44548358544407307,0.0015726270872025415,50.0,97.90354818833474,narrow_keep
random_avg,high,43200,120,0.01,2,864000.0,762196.994,763912.5728,759796.794,1.1310201783362288,0.9977548380569646,0.5416946784326582,0.0015711231690267848,50.0,97.20202581866818,narrow_keep
clustered,high,43200,120,0.01,5,864000.0,762196.9939999997,763870.9639999999,759796.7939999998,1.1310810866218501,0.9978085696683188,0.5362183720928115,0.0006286402057821902,80.0,96.55099863242192,serious
random_avg,high,43200,120,0.01,5,864000.0,762196.994,765538.1275999999,759796.794,1.1286186374886538,0.995636264891467,0.7556406719978837,0.0006272716084745967,80.0,94.95108279106115,serious
clustered,high,43200,120,0.01,10,864000.0,762196.9939999997,765716.8759999999,759796.7939999998,1.1283543919175683,0.995403154729477,0.7791664885598681,0.0003136929686789351,90.0,94.54922528967083,serious
random_avg,high,43200,120,0.01,10,864000.0,762196.994,765716.8759999999,759796.794,1.1283543919175683,0.9954031547294773,0.7791664885598326,0.0003136929686789351,90.0,94.549225289671,serious
clustered,high,43200,120,0.01,20,864000.0,762196.9939999997,765596.8759999997,759796.7939999998,1.1285312506943932,0.9955591746693596,0.7633727920152156,0.0001570016855711413,95.0,94.54922528967106,serious
random_avg,high,43200,120,0.01,20,864000.0,762196.994,765596.8759999998,759796.794,1.1285312506943932,0.9955591746693596,0.7633727920152156,0.00015700168557114126,95.0,94.54922528967109,serious
clustered,high,259200,1,0,2,5184000.0,4558800.764,4571898.184,4558780.764,1.1338835186973621,0.9971352336659998,0.2877396540668542,2.1872753061291706e-06,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,1,0,2,5184000.0,4558800.7639999995,4576284.2368,4558780.7639999995,1.1327974723074428,0.9961801663218439,0.38395074705549703,2.185180309235036e-06,50.0,97.20202581866816,narrow_keep
clustered,high,259200,1,0,5,5184000.0,4558800.764,4580348.584000001,4558780.764,1.131791588550414,0.9952955938604169,0.47310500584538673,8.732959788197639e-07,80.0,96.55099863242206,serious
random_avg,high,259200,1,0,5,5184000.0,4558800.7639999995,4590351.565599999,4558780.7639999995,1.1293260486755812,0.9931274022969406,0.6925273057504633,8.713935560768373e-07,80.0,94.9510827910612,serious
clustered,high,259200,1,0,10,5184000.0,4558800.764,4592862.056,4558780.764,1.1287079683196128,0.9925838634854051,0.7475966440223303,4.3545832111096175e-07,90.0,94.54922528967111,serious
