Total batches,143051.1474609375,Explicit schedule unit,one optimization step,DP overlap mode,lump
Event,Type,start time,end time,duration,Bytes to be transferred,Collective type,Parallelism,Locality,Degree,Lane,Step,Layer index,First layer,Last layer,Layer count,Bucket id,Unit kind,Ready time,Raw comm duration,Raw reconf duration,Hidden comm duration,Exposed comm duration,Hidden reconf duration,Exposed reconf duration,Stage index,Microbatch index,Scheduler explicit,Event provenance,Ordering source,topology_signature,Topology candidate tag,previous_event_type,previous_topology_signature,gap_from_previous_s
FWD_PP_RECV,Comm,75.21154709980888,75.21158624935455,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,48,59,12,NONE,NONE,75.21154709980888,NONE,NONE,NONE,NONE,NONE,NONE,4,100,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=100|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.21154709980888,75.21158624935455,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,36,47,12,NONE,NONE,75.21154709980888,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,3,100,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=100|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.21154709980888,75.93473392337785,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_3,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,101,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=3|microbatch=101|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,75.21158624935455,75.21162539890022,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,60,71,12,NONE,NONE,75.21158624935455,NONE,NONE,NONE,NONE,NONE,NONE,5,99,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=99|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.21158624935455,75.21162539890022,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,48,59,12,NONE,NONE,75.21158624935455,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,4,99,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=99|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.21158624935455,75.93477307292352,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_4,0,NONE,48,59,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,4,100,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=4|microbatch=100|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,75.21162539890022,75.2116645484459,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,72,83,12,NONE,NONE,75.21162539890022,NONE,NONE,NONE,NONE,NONE,NONE,6,98,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=98|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.21162539890022,75.2116645484459,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,60,71,12,NONE,NONE,75.21162539890022,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,5,98,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=98|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.21162539890022,75.93481222246919,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_5,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,99,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=5|microbatch=99|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,75.2116645484459,75.21170369799157,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,84,95,12,NONE,NONE,75.2116645484459,NONE,NONE,NONE,NONE,NONE,NONE,7,97,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=97|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.2116645484459,75.21170369799157,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,72,83,12,NONE,NONE,75.2116645484459,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,6,97,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=97|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.2116645484459,75.93485137201486,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_6,0,NONE,72,83,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,6,98,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=6|microbatch=98|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.21170369799157,75.93489052156053,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_7,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,97,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=7|microbatch=97|phase=fwd_compute,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,75.93461647474084,75.9346556242865,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,12,23,12,NONE,NONE,75.93461647474084,NONE,NONE,NONE,NONE,NONE,NONE,1,104,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=104|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.00027404681969755984
FWD_PP_SEND,Comm,75.93461647474084,75.9346556242865,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,0,11,12,NONE,NONE,75.93461647474084,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,0,104,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=104|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.93461647474084,76.6578032983098,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_0,0,NONE,0,11,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,0,105,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=0|microbatch=105|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,75.9346556242865,75.93469477383218,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,24,35,12,NONE,NONE,75.9346556242865,NONE,NONE,NONE,NONE,NONE,NONE,2,103,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=103|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.9346556242865,75.93469477383218,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,12,23,12,NONE,NONE,75.9346556242865,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,1,103,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=103|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.9346556242865,76.65784244785547,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_1,0,NONE,12,23,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,104,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=1|microbatch=104|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,75.93469477383218,75.93473392337785,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_FWD,0,NONE,36,47,12,NONE,NONE,75.93469477383218,NONE,NONE,NONE,NONE,NONE,NONE,3,102,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=3|microbatch=102|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.93469477383218,75.93473392337785,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_FWD,0,NONE,24,35,12,NONE,NONE,75.93469477383218,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,2,102,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=3|microbatch=102|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.93469477383218,76.65788159740114,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_2,0,NONE,24,35,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2,103,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=2|microbatch=103|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,75.93473392337785,75.93477307292352,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,48,59,12,NONE,NONE,75.93473392337785,NONE,NONE,NONE,NONE,NONE,NONE,4,101,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=101|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.93473392337785,75.93477307292352,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,36,47,12,NONE,NONE,75.93473392337785,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,3,101,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=101|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.93473392337785,76.65792074694681,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_3,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,102,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=3|microbatch=102|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,75.93477307292352,75.93481222246919,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,60,71,12,NONE,NONE,75.93477307292352,NONE,NONE,NONE,NONE,NONE,NONE,5,100,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=100|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.93477307292352,75.93481222246919,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,48,59,12,NONE,NONE,75.93477307292352,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,4,100,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=100|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.93477307292352,76.65795989649249,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_4,0,NONE,48,59,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,4,101,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=4|microbatch=101|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,75.93481222246919,75.93485137201486,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,72,83,12,NONE,NONE,75.93481222246919,NONE,NONE,NONE,NONE,NONE,NONE,6,99,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=99|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.93481222246919,75.93485137201486,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,60,71,12,NONE,NONE,75.93481222246919,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,5,99,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=99|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.93481222246919,76.65799904603816,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_5,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,100,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=5|microbatch=100|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,75.93485137201486,75.93489052156053,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,84,95,12,NONE,NONE,75.93485137201486,NONE,NONE,NONE,NONE,NONE,NONE,7,98,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=98|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,75.93485137201486,75.93489052156053,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,72,83,12,NONE,NONE,75.93485137201486,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,6,98,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=98|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.93485137201486,76.65803819558383,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_6,0,NONE,72,83,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,6,99,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=6|microbatch=99|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,75.93489052156053,76.6580773451295,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_7,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,98,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=7|microbatch=98|phase=fwd_compute,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,76.6578032983098,76.65784244785547,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,12,23,12,NONE,NONE,76.6578032983098,NONE,NONE,NONE,NONE,NONE,NONE,1,105,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=105|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.00027404681969755984
FWD_PP_SEND,Comm,76.6578032983098,76.65784244785547,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,0,11,12,NONE,NONE,76.6578032983098,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,0,105,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=105|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,76.6578032983098,77.38099012187877,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_0,0,NONE,0,11,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,0,106,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=0|microbatch=106|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,76.65784244785547,76.65788159740114,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,24,35,12,NONE,NONE,76.65784244785547,NONE,NONE,NONE,NONE,NONE,NONE,2,104,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=104|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,76.65784244785547,76.65788159740114,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,12,23,12,NONE,NONE,76.65784244785547,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,1,104,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=104|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,76.65784244785547,77.38102927142444,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_1,0,NONE,12,23,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,105,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=1|microbatch=105|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,76.65788159740114,76.65792074694681,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_FWD,0,NONE,36,47,12,NONE,NONE,76.65788159740114,NONE,NONE,NONE,NONE,NONE,NONE,3,103,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=3|microbatch=103|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,76.65788159740114,76.65792074694681,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_FWD,0,NONE,24,35,12,NONE,NONE,76.65788159740114,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,2,103,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=3|microbatch=103|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,76.65788159740114,77.38106842097011,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_2,0,NONE,24,35,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2,104,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=2|microbatch=104|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,76.65792074694681,76.65795989649249,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,48,59,12,NONE,NONE,76.65792074694681,NONE,NONE,NONE,NONE,NONE,NONE,4,102,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=102|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,76.65792074694681,76.65795989649249,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_FWD,0,NONE,36,47,12,NONE,NONE,76.65792074694681,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,3,102,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=4|microbatch=102|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,76.65792074694681,77.38110757051578,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_3,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,103,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=3|microbatch=103|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,76.65795989649249,76.65799904603816,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,60,71,12,NONE,NONE,76.65795989649249,NONE,NONE,NONE,NONE,NONE,NONE,5,101,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=101|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,76.65795989649249,76.65799904603816,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_FWD,0,NONE,48,59,12,NONE,NONE,76.65795989649249,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,4,101,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=5|microbatch=101|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,76.65795989649249,77.38114672006145,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_4,0,NONE,48,59,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,4,102,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=4|microbatch=102|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,76.65799904603816,76.65803819558383,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,72,83,12,NONE,NONE,76.65799904603816,NONE,NONE,NONE,NONE,NONE,NONE,6,100,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=100|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,76.65799904603816,76.65803819558383,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_FWD,0,NONE,60,71,12,NONE,NONE,76.65799904603816,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,5,100,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=6|microbatch=100|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,76.65799904603816,77.38118586960712,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_5,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,101,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=5|microbatch=101|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,76.65803819558383,76.6580773451295,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,84,95,12,NONE,NONE,76.65803819558383,NONE,NONE,NONE,NONE,NONE,NONE,7,99,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=99|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_SEND,Comm,76.65803819558383,76.6580773451295,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_FWD,0,NONE,72,83,12,NONE,NONE,76.65803819558383,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,6,99,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=7|microbatch=99|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,76.65803819558383,77.3812250191528,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_6,0,NONE,72,83,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,6,100,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=6|microbatch=100|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,76.6580773451295,77.38126416869846,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_7,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,99,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=7|microbatch=99|phase=fwd_compute,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
FWD_PP_RECV,Comm,77.38099012187877,77.38102927142444,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,12,23,12,NONE,NONE,77.38099012187877,NONE,NONE,NONE,NONE,NONE,NONE,1,106,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=106|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.00027404681969755984
FWD_PP_SEND,Comm,77.38099012187877,77.38102927142444,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_FWD,0,NONE,0,11,12,NONE,NONE,77.38099012187877,3.914954566666667e-05,NONE,NONE,NONE,NONE,NONE,0,106,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=0|to_stage=1|microbatch=106|phase=fwd|direction=send_recv,FWD_PP_RECV,pp_inter,-3.914954567107998e-05
FWD_PP_STAGE_COMPUTE,Compute,77.38099012187877,78.10417694544773,0.723186823568966,NONE,NONE,NONE,NONE,0,PP_STAGE_0,0,NONE,0,11,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,0,107,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=0|microbatch=107|phase=fwd_compute,FWD_PP_SEND,pp_inter,-3.914954567107998e-05
FWD_PP_RECV,Comm,77.38102927142444,77.38106842097011,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_FWD,0,NONE,24,35,12,NONE,NONE,77.38102927142444,NONE,NONE,NONE,NONE,NONE,NONE,2,105,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=2|microbatch=105|phase=fwd|direction=send_recv,FWD_PP_STAGE_COMPUTE,none,-0.7231476740232949
