dataset_id,dataset_label,ep_size,experts_per_gpu,files_used,calibration_requests,evaluation_requests,source_policy,block_size,expert_placement,local_bytes_excluded,remote_bytes,network_mode,degree,per_gpu_bandwidth_tbps,per_link_bandwidth_gbps,routing,reconfigurations,completion_time_ms,max_link_load_bytes,message_count,improvement_over_en_ideal,improvement_over_son_ring,improvement_over_son_torus_ecmp,median_link_load_bytes,average_link_load_bytes,average_hop_count,max_hop_count,candidate_pool_size,selection_objective,candidate_index,reconfig_us_per_request,exposed_reconfiguration_time_ms
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,431,1247.88565856,2121728,,0.2867108983079169,0.5898216048585158,0.28056924933189487,141544.58251468628,187389.14270761816,3.1260677129061274,6,22,previous_4_requests_minimize_max_link_load,,1,0.431
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,431,1251.7646585599998,2121728,,0.2844936691840112,0.5885465825967888,0.2783329291508762,141544.58251468628,187389.14270761816,3.116380575171857,6,22,previous_4_requests_minimize_max_link_load,,10,4.31
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,1126.3585484799999,1802240,,0.35617556647328974,0.6297674080952633,0.3506320306705876,148262.63316384458,186539.7359969004,3.141689127241901,6,22,true_current_request_minimize_max_link_load,,,0.0
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,EN ideal Clos,,0.4,400,ideal_ECMP,0,248.0298393600028,1183744,408900,0.0,-1.6668064203303075,-1.6570122753870857,,,,,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,EN ECMP-imbalance 1.3x,,0.4,400,ideal_ECMP_times_1.3,0,322.4387911679923,1183744,408900,-0.29999999999995425,-2.4668483464292783,-2.45411595800309,,,,,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,SON ring,2,1.6,800,deterministic_shortest_path,0,93.00631552000017,2105344,,0.6250196518290438,0.0,0.003672611880846158,183279.43449973624,194846.19870773496,4.250789409835705,8,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,SON torus deterministic,4,1.6,400,deterministic_shortest_path,0,144.48427008000075,1482752,,0.41747222651590266,-0.5534888063481099,-0.5477834449011543,66967.47529453138,92137.13651748736,2.128394055159741,4,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,SON torus ECMP,4,1.6,400,equal_cost_shortest_path_split,0,93.34915072000135,864256,,0.6236374181393967,-0.003686149677947967,0.0,30437.846316159663,48377.97100577668,2.128394055159741,4,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,111.08843520000138,1015808,,0.5521166506149201,-0.19441819169917354,-0.19003155725764037,54263.177070511694,74167.19114938732,1.924896184489819,3,22,minimize_calibration_aggregate_max_link_load,12,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,121,115.39267584000001,1138688,,0.5347629295823824,-0.24069720636536615,-0.23614060706473608,54960.008440302445,75750.13486906649,1.9429359242704294,4,22,previous_4_requests_minimize_max_link_load,,0,0.0
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,121,115.51367584,1138688,,0.5342750850540297,-0.24199819328570035,-0.2374368159650498,54960.008440302445,75750.13486906649,1.940900708568677,4,22,previous_4_requests_minimize_max_link_load,,1,0.121
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,121,116.60267584,1138688,,0.5298844842988545,-0.25370707556870853,-0.249102696067874,54960.008440302445,75750.13486906649,1.922773844357331,4,22,previous_4_requests_minimize_max_link_load,,10,1.21
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,16,8.0,135,14,121,block_by_token,16,block,606027776,18119229440,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,102.84318720000002,860160,,0.5853596185629572,-0.10576563134451353,-0.10170458334940631,54974.413223140495,72707.3460500306,1.9069724581813554,4,22,true_current_request_minimize_max_link_load,,,0.0
