Layer, Type, start time, end time, duration, Bytes to be transferred, Collective type, Parallelism, Locality, Degree, SRC, DEST
'FWD_MHA', 'Compute', 0, 25.877960540452232, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 5957.295529003927, 5983.17348954438, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 5983.17348954438, 6012.971185366003, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6012.971185366003, 6038.849145906455, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6038.849145906455, 6068.6468417280785, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6068.6468417280785, 6094.524802268531, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6094.524802268531, 6124.322498090154, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6124.322498090154, 6150.200458630607, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6150.200458630607, 6179.99815445223, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6179.99815445223, 6205.876114992682, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6205.876114992682, 6235.673810814305, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6235.673810814305, 6261.551771354758, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6261.551771354758, 6291.349467176381, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6291.349467176381, 6317.2274277168335, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6317.2274277168335, 6347.025123538457, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6347.025123538457, 6372.903084078909, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6372.903084078909, 6402.700779900532, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6402.700779900532, 6428.578740440985, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6428.578740440985, 6458.376436262608, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6458.376436262608, 6484.25439680306, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6484.25439680306, 6514.052092624684, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6514.052092624684, 6539.930053165136, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6539.930053165136, 6569.727748986759, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6569.727748986759, 6595.605709527212, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6595.605709527212, 6625.403405348835, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6625.403405348835, 6651.281365889287, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6651.281365889287, 6681.0790617109105, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6681.0790617109105, 6706.957022251363, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6706.957022251363, 6736.754718072986, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6736.754718072986, 6762.632678613439, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6762.632678613439, 6792.430374435062, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6792.430374435062, 6818.308334975514, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6818.308334975514, 6848.1060307971375, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6848.1060307971375, 6873.98399133759, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6873.98399133759, 6903.781687159213, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6903.781687159213, 6929.659647699666, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6929.659647699666, 6959.457343521289, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6959.457343521289, 6985.335304061741, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6985.335304061741, 7015.132999883364, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7015.132999883364, 7041.010960423817, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7041.010960423817, 7070.80865624544, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7070.80865624544, 7096.6866167858925, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7096.6866167858925, 7126.484312607516, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7126.484312607516, 7152.362273147968, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7152.362273147968, 7182.159968969591, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7182.159968969591, 7208.037929510044, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7208.037929510044, 7237.835625331667, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7237.835625331667, 7263.713585872119, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7263.713585872119, 7293.511281693743, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7293.511281693743, 7319.389242234195, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7319.389242234195, 7349.186938055818, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7349.186938055818, 7375.064898596271, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7375.064898596271, 7404.862594417894, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7404.862594417894, 7430.740554958346, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7430.740554958346, 7460.5382507799695, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7460.5382507799695, 7486.416211320422, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7486.416211320422, 7516.213907142045, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7516.213907142045, 7542.091867682498, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7542.091867682498, 7571.889563504121, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7571.889563504121, 7597.767524044573, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7597.767524044573, 7627.5652198661965, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7627.5652198661965, 7653.443180406649, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7653.443180406649, 7683.240876228272, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7683.240876228272, 7709.118836768725, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7709.118836768725, 7738.916532590348, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7738.916532590348, 7764.7944931308, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7764.7944931308, 7794.592188952423, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7794.592188952423, 7820.470149492876, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7820.470149492876, 7850.267845314499, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7850.267845314499, 7876.1458058549515, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7876.1458058549515, 7905.943501676575, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7905.943501676575, 7931.821462217027, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7931.821462217027, 7961.61915803865, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7961.61915803865, 7987.497118579103, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7987.497118579103, 8017.294814400726, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_PP_COMM_INTRA', 'Comm', 8017.294814400726, 8017.294963531639, 0.00014913091305555554, 51539607552.0, 'P2P', 'PP', 'INTRA', 2, 2, 3
'BWD_MHA', 'Compute', 8017.294963531639, 8043.1729240720915, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8043.1729240720915, 8072.970619893715, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8072.970619893715, 8098.848580434167, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8098.848580434167, 8128.64627625579, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8128.64627625579, 8154.524236796243, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8154.524236796243, 8184.321932617866, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8184.321932617866, 8210.199893158318, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8210.199893158318, 8239.997588979943, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8239.997588979943, 8265.875549520395, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8265.875549520395, 8295.673245342019, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8295.673245342019, 8321.551205882472, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8321.551205882472, 8351.348901704096, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8351.348901704096, 8377.226862244548, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8377.226862244548, 8407.024558066172, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8407.024558066172, 8432.902518606625, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8432.902518606625, 8462.700214428249, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8462.700214428249, 8488.578174968701, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8488.578174968701, 8518.375870790325, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8518.375870790325, 8544.253831330778, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8544.253831330778, 8574.051527152402, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8574.051527152402, 8599.929487692854, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8599.929487692854, 8629.727183514478, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8629.727183514478, 8655.60514405493, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8655.60514405493, 8685.402839876555, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8685.402839876555, 8711.280800417007, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8711.280800417007, 8741.078496238631, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8741.078496238631, 8766.956456779084, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8766.956456779084, 8796.754152600708, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8796.754152600708, 8822.63211314116, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8822.63211314116, 8852.429808962785, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8852.429808962785, 8878.307769503237, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8878.307769503237, 8908.105465324861, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8908.105465324861, 8933.983425865314, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8933.983425865314, 8963.781121686938, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8963.781121686938, 8989.65908222739, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8989.65908222739, 9019.456778049014, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9019.456778049014, 9045.334738589467, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9045.334738589467, 9075.13243441109, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9075.13243441109, 9101.010394951543, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9101.010394951543, 9130.808090773167, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9130.808090773167, 9156.68605131362, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9156.68605131362, 9186.483747135244, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9186.483747135244, 9212.361707675696, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9212.361707675696, 9242.15940349732, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9242.15940349732, 9268.037364037773, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9268.037364037773, 9297.835059859397, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9297.835059859397, 9323.71302039985, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9323.71302039985, 9353.510716221474, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9353.510716221474, 9379.388676761926, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9379.388676761926, 9409.18637258355, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9409.18637258355, 9435.064333124003, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9435.064333124003, 9464.862028945627, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9464.862028945627, 9490.73998948608, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9490.73998948608, 9520.537685307703, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9520.537685307703, 9546.415645848156, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9546.415645848156, 9576.21334166978, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9576.21334166978, 9602.091302210232, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9602.091302210232, 9631.888998031856, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9631.888998031856, 9657.766958572309, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9657.766958572309, 9687.564654393933, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9687.564654393933, 9713.442614934385, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9713.442614934385, 9743.24031075601, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9743.24031075601, 9769.118271296462, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9769.118271296462, 9798.915967118086, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9798.915967118086, 9824.793927658538, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9824.793927658538, 9854.591623480163, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9854.591623480163, 9880.469584020615, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9880.469584020615, 9910.267279842239, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9910.267279842239, 9936.145240382692, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9936.145240382692, 9965.942936204316, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9965.942936204316, 9991.820896744768, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9991.820896744768, 10021.618592566392, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10021.618592566392, 10047.496553106845, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10047.496553106845, 10077.294248928469, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10077.294248928469, 10103.172209468921, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10103.172209468921, 10132.969905290545, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10132.969905290545, 10158.847865830998, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10158.847865830998, 10188.645561652622, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10188.645561652622, 10214.523522193074, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10214.523522193074, 10244.321218014698, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10244.321218014698, 10270.19917855515, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10270.19917855515, 10299.996874376775, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10299.996874376775, 10325.874834917227, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10325.874834917227, 10355.672530738851, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10355.672530738851, 10381.550491279304, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10381.550491279304, 10411.348187100928, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10411.348187100928, 10437.22614764138, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10437.22614764138, 10467.023843463005, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10467.023843463005, 10492.901804003457, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10492.901804003457, 10522.699499825081, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10522.699499825081, 10548.577460365534, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10548.577460365534, 10578.375156187158, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10578.375156187158, 10604.25311672761, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10604.25311672761, 10634.050812549234, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10634.050812549234, 10659.928773089687, 25.877960540452232, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10659.928773089687, 10689.72646891131, 29.797695821623574, 'NONE', 'NONE', 'NONE', 0
'BWD_PP_COMM_INTRA', 'Comm', 10689.72646891131, 10689.726618042223, 0.00014913091305555554, 51539607552.0, 'P2P', 'PP', 'INTRA', 2, 2, 3
'BWD_DP_COMM_INTRA_0', 'Comm', 10689.726618042223, 10689.738740861396, 0.012122819173333334, 65463169536.0, 'P2P', 'DP', 'INTRA', 2, 2, 3
'BWD_DP_COMM_INTRA_1', 'Comm', 10689.726618042223, 10689.738740861396, 0.012122819173333334, 65463169536.0, 'P2P', 'DP', 'INTRA', 2, 2, 3
'Weight_update', 'Compute', 10689.75086368057, 10762.931708524417, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 10762.931708524417, 10836.112553368263, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 10836.112553368263, 10909.293398212109, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 10909.293398212109, 10982.474243055955, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 10982.474243055955, 11055.6550878998, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11055.6550878998, 11128.835932743646, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11128.835932743646, 11202.016777587492, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11202.016777587492, 11275.197622431338, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11275.197622431338, 11348.378467275184, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11348.378467275184, 11421.55931211903, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11421.55931211903, 11494.740156962876, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11494.740156962876, 11567.921001806722, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11567.921001806722, 11641.101846650568, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11641.101846650568, 11714.282691494414, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11714.282691494414, 11787.46353633826, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11787.46353633826, 11860.644381182106, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11860.644381182106, 11933.825226025952, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11933.825226025952, 12007.006070869798, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12007.006070869798, 12080.186915713644, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12080.186915713644, 12153.36776055749, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12153.36776055749, 12226.548605401336, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12226.548605401336, 12299.729450245182, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12299.729450245182, 12372.910295089028, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12372.910295089028, 12446.091139932874, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12446.091139932874, 12519.27198477672, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12519.27198477672, 12592.452829620566, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12592.452829620566, 12665.633674464412, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12665.633674464412, 12738.814519308258, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12738.814519308258, 12811.995364152104, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12811.995364152104, 12885.17620899595, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12885.17620899595, 12958.357053839796, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12958.357053839796, 13031.537898683642, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13031.537898683642, 13104.718743527488, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13104.718743527488, 13177.899588371334, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13177.899588371334, 13251.08043321518, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13251.08043321518, 13324.261278059026, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13324.261278059026, 13397.442122902872, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13397.442122902872, 13470.622967746718, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13470.622967746718, 13543.803812590564, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13543.803812590564, 13616.98465743441, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13616.98465743441, 13690.165502278256, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13690.165502278256, 13763.346347122102, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13763.346347122102, 13836.527191965948, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13836.527191965948, 13909.708036809794, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13909.708036809794, 13982.88888165364, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13982.88888165364, 14056.069726497486, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
