workload,regime,loss_budget,port_budget,assignment,time_s,port_usage,max_loss_db,feasible,failure_reason
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP1-PP2-DP1,,3.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP1-PP2-DP2,,4.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP1-PP2-DP3,,6.8,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP1-PP3-DP1,,5.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP1-PP3-DP2,,6.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP1-PP3-DP3,1.4473728441839997,8.4,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP2-PP1-DP1,,4.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP2-PP1-DP2,,5.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP2-PP1-DP3,,7.2,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP2-PP2-DP1,,5.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP2-PP2-DP2,,6.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP2-PP2-DP3,,8.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP2-PP3-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP2-PP3-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP2-PP3-DP3,1.7335611506159998,9.6,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP3-PP1-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP3-PP1-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP3-PP1-DP3,,9.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP3-PP2-DP1,,7.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP3-PP2-DP2,,8.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP3-PP2-DP3,,10.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP3-PP3-DP1,,9.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP3-PP3-DP2,,10.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,strict,high,TP3-PP3-DP3,2.6191993191919996,12.0,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP1-PP1-DP1,,3.0,2.5,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP1-PP1-DP2,,4.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP1-PP1-DP3,,6.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP1-PP2-DP1,,3.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP1-PP2-DP2,,4.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP1-PP2-DP3,,6.8,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP1-PP3-DP1,,5.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP1-PP3-DP2,,6.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP1-PP3-DP3,,8.4,10.0,False,port
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP2-PP1-DP1,,4.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP2-PP1-DP2,,5.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP2-PP1-DP3,,7.2,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP2-PP2-DP1,,5.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP2-PP2-DP2,,6.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP2-PP2-DP3,,8.0,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP2-PP3-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP2-PP3-DP2,,7.6,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP2-PP3-DP3,,9.6,10.0,False,port
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP3-PP1-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP3-PP1-DP2,,7.6,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP3-PP1-DP3,,9.6,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP3-PP2-DP1,,7.4,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP3-PP2-DP2,,8.4,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP3-PP2-DP3,,10.4,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP3-PP3-DP1,,9.0,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP3-PP3-DP2,,10.0,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,low,TP3-PP3-DP3,,12.0,10.0,False,port
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP1-PP1-DP1,,3.0,2.5,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP1-PP1-DP2,,4.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP1-PP1-DP3,,6.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP1-PP2-DP1,,3.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP1-PP2-DP2,,4.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP1-PP2-DP3,,6.8,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP1-PP3-DP1,,5.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP1-PP3-DP2,,6.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP1-PP3-DP3,1.4473728441839997,8.4,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP2-PP1-DP1,,4.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP2-PP1-DP2,,5.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP2-PP1-DP3,,7.2,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP2-PP2-DP1,,5.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP2-PP2-DP2,,6.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP2-PP2-DP3,,8.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP2-PP3-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP2-PP3-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP2-PP3-DP3,1.7335611506159998,9.6,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP3-PP1-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP3-PP1-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP3-PP1-DP3,,9.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP3-PP2-DP1,,7.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP3-PP2-DP2,,8.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP3-PP2-DP3,,10.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP3-PP3-DP1,,9.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP3-PP3-DP2,,10.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,medium,TP3-PP3-DP3,2.6191993191919996,12.0,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP1-PP1-DP1,,3.0,2.5,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP1-PP1-DP2,,4.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP1-PP1-DP3,,6.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP1-PP2-DP1,,3.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP1-PP2-DP2,,4.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP1-PP2-DP3,,6.8,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP1-PP3-DP1,,5.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP1-PP3-DP2,,6.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP1-PP3-DP3,1.4473728441839997,8.4,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP2-PP1-DP1,,4.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP2-PP1-DP2,,5.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP2-PP1-DP3,,7.2,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP2-PP2-DP1,,5.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP2-PP2-DP2,,6.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP2-PP2-DP3,,8.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP2-PP3-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP2-PP3-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP2-PP3-DP3,1.7335611506159998,9.6,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP3-PP1-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP3-PP1-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP3-PP1-DP3,,9.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP3-PP2-DP1,,7.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP3-PP2-DP2,,8.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP3-PP2-DP3,,10.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP3-PP3-DP1,,9.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP3-PP3-DP2,,10.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,medium,high,TP3-PP3-DP3,2.6191993191919996,12.0,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP1-PP1-DP1,,3.0,2.5,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP1-PP1-DP2,,4.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP1-PP1-DP3,,6.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP1-PP2-DP1,,3.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP1-PP2-DP2,,4.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP1-PP2-DP3,,6.8,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP1-PP3-DP1,,5.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP1-PP3-DP2,,6.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP1-PP3-DP3,,8.4,10.0,False,port
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP2-PP1-DP1,,4.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP2-PP1-DP2,,5.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP2-PP1-DP3,,7.2,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP2-PP2-DP1,,5.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP2-PP2-DP2,,6.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP2-PP2-DP3,,8.0,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP2-PP3-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP2-PP3-DP2,,7.6,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP2-PP3-DP3,,9.6,10.0,False,port
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP3-PP1-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP3-PP1-DP2,,7.6,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP3-PP1-DP3,,9.6,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP3-PP2-DP1,,7.4,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP3-PP2-DP2,,8.4,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP3-PP2-DP3,,10.4,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP3-PP3-DP1,,9.0,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP3-PP3-DP2,,10.0,10.0,False,port+reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,low,TP3-PP3-DP3,,12.0,10.0,False,port
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP1-PP1-DP1,,3.0,2.5,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP1-PP1-DP2,,4.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP1-PP1-DP3,,6.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP1-PP2-DP1,,3.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP1-PP2-DP2,,4.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP1-PP2-DP3,,6.8,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP1-PP3-DP1,,5.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP1-PP3-DP2,,6.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP1-PP3-DP3,1.4473728441839997,8.4,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP2-PP1-DP1,,4.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP2-PP1-DP2,,5.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP2-PP1-DP3,,7.2,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP2-PP2-DP1,,5.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP2-PP2-DP2,,6.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP2-PP2-DP3,,8.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP2-PP3-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP2-PP3-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP2-PP3-DP3,1.7335611506159998,9.6,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP3-PP1-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP3-PP1-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP3-PP1-DP3,,9.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP3-PP2-DP1,,7.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP3-PP2-DP2,,8.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP3-PP2-DP3,,10.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP3-PP3-DP1,,9.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP3-PP3-DP2,,10.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,medium,TP3-PP3-DP3,2.6191993191919996,12.0,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP1-PP1-DP1,,3.0,2.5,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP1-PP1-DP2,,4.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP1-PP1-DP3,,6.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP1-PP2-DP1,,3.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP1-PP2-DP2,,4.8,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP1-PP2-DP3,,6.8,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP1-PP3-DP1,,5.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP1-PP3-DP2,,6.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP1-PP3-DP3,1.4473728441839997,8.4,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP2-PP1-DP1,,4.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP2-PP1-DP2,,5.2,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP2-PP1-DP3,,7.2,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP2-PP2-DP1,,5.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP2-PP2-DP2,,6.0,6.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP2-PP2-DP3,,8.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP2-PP3-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP2-PP3-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP2-PP3-DP3,1.7335611506159998,9.6,10.0,True,
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP3-PP1-DP1,,6.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP3-PP1-DP2,,7.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP3-PP1-DP3,,9.6,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP3-PP2-DP1,,7.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP3-PP2-DP2,,8.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP3-PP2-DP3,,10.4,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP3-PP3-DP1,,9.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP3-PP3-DP2,,10.0,10.0,False,reach
Megatron-310B-like_PP-heavy_TP8_PP16_DP8,reach_only_depth_is_costly,relaxed,high,TP3-PP3-DP3,2.6191993191919996,12.0,10.0,True,
