comm_class,start_us,end_us,duration_us,ranks,label
TP,79250292.844000,79271778.177000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_mlp_allreduce
TP,79250292.844000,79271778.177000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_mlp_allreduce
TP,79372378.595000,79393863.928000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79372378.595000,79393863.928000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b2_attention_allreduce
TP,79494439.791000,79515925.124000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79494439.791000,79515925.124000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79616525.542000,79638010.875000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79616525.542000,79638010.875000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79738586.738000,79760072.071000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79738586.738000,79760072.071000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79860672.489000,79882157.822000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79860672.489000,79882157.822000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,79982733.685000,80004219.018000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,79982733.685000,80004219.018000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80104819.436000,80126304.769000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80104819.436000,80126304.769000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80226880.632000,80248365.965000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80226880.632000,80248365.965000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80348966.383000,80370451.716000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80348966.383000,80370451.716000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80471027.579000,80492512.912000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80471027.579000,80492512.912000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80593113.330000,80614598.663000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80593113.330000,80614598.663000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80715174.526000,80736659.859000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80715174.526000,80736659.859000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80837260.277000,80858745.610000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,46,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,47,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,60,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,61,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,62,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80837260.277000,80858745.610000,21485.333000,63,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_attention_allreduce
TP,80959321.473000,80980806.806000,21485.333000,12,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80959321.473000,80980806.806000,21485.333000,13,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80959321.473000,80980806.806000,21485.333000,14,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80959321.473000,80980806.806000,21485.333000,15,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80959321.473000,80980806.806000,21485.333000,28,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80959321.473000,80980806.806000,21485.333000,29,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80959321.473000,80980806.806000,21485.333000,30,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80959321.473000,80980806.806000,21485.333000,31,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80959321.473000,80980806.806000,21485.333000,44,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
TP,80959321.473000,80980806.806000,21485.333000,45,TP:ALL_REDUCE:COMP_NODE_BCKWD_b3_mlp_allreduce
